class,name,label,parent,iri,storid,namespace,annotations
obo.OBCI_0000001,OBCI_0000001,['biomarker'],[owl.Thing],http://purl.obolibrary.org/obo/OBCI_0000001,364,http://purl.obolibrary.org/obo/,"Annotation #1: Molecular, histologic, radiographic, or physiologic characteristics are types of biomarkers. A biomarker is not an assessment of how an individual feels, functions, or survives."
obo.OBCI_0000002,OBCI_0000002,['diagnostic biomarker'],[obo.OBCI_0000016],http://purl.obolibrary.org/obo/OBCI_0000002,365,http://purl.obolibrary.org/obo/,"Annotation #1: For a perfect diagnostic biomarker test, all patients with the disease or disease subset would be detected (100% sensitivity, i.e., the fraction of people with disease who test positive) and no patients without the disease would be diagnosed with the disease (100% specificity, i.e., the fraction of people without the disease who test negative). In practice no biomarker test has perfect clinical and analytical sensitivity and specificity. [NCBI:books/NBK402285]","Annotation #2: Per CIVic, such biomarkers can help a clinician diagnose or exclude a particular disease."
obo.OBCI_0000089,OBCI_0000089,['biomarker of hyperthyroidism'],[owl.Thing],http://purl.obolibrary.org/obo/OBCI_0000089,534,http://purl.obolibrary.org/obo/
obo.OBCI_0000090,OBCI_0000090,['biomarker of autosomal dominant polycystic kidney disease'],[owl.Thing],http://purl.obolibrary.org/obo/OBCI_0000090,536,http://purl.obolibrary.org/obo/
obo.OBCI_0000091,OBCI_0000091,['biomarker of colorectal cancer'],[owl.Thing],http://purl.obolibrary.org/obo/OBCI_0000091,538,http://purl.obolibrary.org/obo/
obo.OBCI_0000092,OBCI_0000092,['biomarker of meningitis'],[owl.Thing],http://purl.obolibrary.org/obo/OBCI_0000092,539,http://purl.obolibrary.org/obo/
obo.OBCI_0000093,OBCI_0000093,['L-alanine in cerebrospinal fluid below normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000093,541,http://purl.obolibrary.org/obo/
obo.OBCI_0000094,OBCI_0000094,['4-hydroxynonenal in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000094,543,http://purl.obolibrary.org/obo/
obo.OBCI_0000095,OBCI_0000095,['4-heptanone in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000095,545,http://purl.obolibrary.org/obo/
obo.OBCI_0000096,OBCI_0000096,['D-pipecolic acid in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000096,547,http://purl.obolibrary.org/obo/
obo.OBCI_0000097,OBCI_0000097,['hexanal in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000097,549,http://purl.obolibrary.org/obo/
obo.OBCI_0000098,OBCI_0000098,['malonaldehyde in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000098,551,http://purl.obolibrary.org/obo/
obo.OBCI_0000099,OBCI_0000099,['phenylacetic acid in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000099,553,http://purl.obolibrary.org/obo/
obo.OBCI_0000100,OBCI_0000100,['phenol in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000100,555,http://purl.obolibrary.org/obo/
obo.OBCI_0000101,OBCI_0000101,['sepiapterin in cerebrospinal fluid above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000101,557,http://purl.obolibrary.org/obo/
obo.OBCI_0000102,OBCI_0000102,['porphobilinogen in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000102,559,http://purl.obolibrary.org/obo/
obo.OBCI_0000103,OBCI_0000103,['porphobilinogen in urine above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000103,561,http://purl.obolibrary.org/obo/
obo.OBCI_0000104,OBCI_0000104,['glucitol in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000104,562,http://purl.obolibrary.org/obo/
obo.OBCI_0000105,OBCI_0000105,['allantoin in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000105,564,http://purl.obolibrary.org/obo/
obo.OBCI_0000106,OBCI_0000106,['allantoin in cerebrospinal fluid above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000106,566,http://purl.obolibrary.org/obo/
obo.OBCI_0000107,OBCI_0000107,"['6,7-dihydrobiopterin in blood above normal']","[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000107,567,http://purl.obolibrary.org/obo/
obo.OBCI_0000108,OBCI_0000108,['L-arginine in blood below normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000108,569,http://purl.obolibrary.org/obo/
obo.OBCI_0000109,OBCI_0000109,['ascorbic acid in cerebrospinal fluid below normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000109,571,http://purl.obolibrary.org/obo/
obo.OBCI_0000110,OBCI_0000110,['lactulose in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000110,573,http://purl.obolibrary.org/obo/
obo.OBCI_0000111,OBCI_0000111,['lithocholic acid in blood below normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000111,575,http://purl.obolibrary.org/obo/
obo.OBCI_0000112,OBCI_0000112,['mannitol in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000112,577,http://purl.obolibrary.org/obo/
obo.OBCI_0000113,OBCI_0000113,['creatine in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None), obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000113,579,http://purl.obolibrary.org/obo/
obo.OBCI_0000114,OBCI_0000114,"['1,7-dimethyluric acid in urine above normal']","[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000114,581,http://purl.obolibrary.org/obo/
obo.OBCI_0000115,OBCI_0000115,['N(tele)-methylhistamine in urine above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000115,583,http://purl.obolibrary.org/obo/
obo.OBCI_0000116,OBCI_0000116,['trimethylamine N-oxide in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000116,585,http://purl.obolibrary.org/obo/
obo.OBCI_0000117,OBCI_0000117,['ursodeoxycholic acid in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000117,587,http://purl.obolibrary.org/obo/
obo.OBCI_0000118,OBCI_0000118,['2-methoxyestrone in urine above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000118,589,http://purl.obolibrary.org/obo/
obo.OBCI_0000119,OBCI_0000119,['25-hydroxyvitamin D2 in urine above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000119,591,http://purl.obolibrary.org/obo/
obo.OBCI_0000120,OBCI_0000120,['thiocyanate in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000120,593,http://purl.obolibrary.org/obo/
obo.OBCI_0000121,OBCI_0000121,['1-methylguanosine in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None), obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000121,595,http://purl.obolibrary.org/obo/
obo.OBCI_0000122,OBCI_0000122,['p-cresol in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000122,597,http://purl.obolibrary.org/obo/
obo.OBCI_0000123,OBCI_0000123,['gamma-aminobutyric acid in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000123,599,http://purl.obolibrary.org/obo/
obo.OBCI_0000124,OBCI_0000124,['theophylline in urine above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000124,601,http://purl.obolibrary.org/obo/
obo.OBCI_0000125,OBCI_0000125,['3-nitrotyrosine in cerebrospinal fluid above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000125,603,http://purl.obolibrary.org/obo/
obo.OBCI_0000126,OBCI_0000126,['vasopressin in cerebrospinal fluid above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000126,605,http://purl.obolibrary.org/obo/
obo.OBCI_0000127,OBCI_0000127,['glycocholic acid in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000127,607,http://purl.obolibrary.org/obo/
obo.OBCI_0000128,OBCI_0000128,['1-methylinosine in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000128,609,http://purl.obolibrary.org/obo/
obo.OBCI_0000129,OBCI_0000129,['thyroxine sulfate in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None), obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000129,611,http://purl.obolibrary.org/obo/
obo.OBCI_0000130,OBCI_0000130,['1-methyl-4-imidazoleacetic acid in urine above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000130,613,http://purl.obolibrary.org/obo/
obo.OBCI_0000131,OBCI_0000131,['theobromine in urine above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000131,615,http://purl.obolibrary.org/obo/
obo.OBCI_0000132,OBCI_0000132,['methanethiol in blood above normal'],"[obo.OBCI_0000024, obo.OBCI_1000002.some(None)]",http://purl.obolibrary.org/obo/OBCI_0000132,617,http://purl.obolibrary.org/obo/
